video_id;title;publish_date;video_length_seconds;wiedergabezeit_minuten;durchschnittliche_wiedergabedauer;durchschnittliche_wiedergabedauer_prozent;gewonnene_abonnenten;verlorene_abonnenten;aufrufe;likes;dislikes;geteilte_inhalte;kommentare;audience_female_age18-24;audience_male_age18-24;audience_female_age25-34;audience_male_age25-34;audience_female_age35-44;audience_male_age35-44;audience_female_age45-54;audience_male_age45-54;audience_female_age55-64;audience_male_age55-64;audience_female_age65-;audience_male_age65-;audience_female_age13-17;audience_male_age13-17;Neue Zuschauer;Klicks auf Abspannelement;Klicks auf Infokartenteaser;Klicks auf Infokarte;Mag ich nicht-Bewertungen;Im Feed angezeigt;Impressionen;Klickrate der Impressionen (%);Thema;Bewertung_Titel;Gestaltung_Thumbnail
39gz_lBLCkA;LIVE: Eskalation im Nahen Osten: Iran feuert Raketen auf Israel;01.10.2024 20:37;5995;718916;413,0;6,9;262,0;4;104310;581;166;351;0,0;0,8;5,8;2,8;18,8;3,2;22,9;2,6;16,9;2,8;13,5;1,9;7,8;;1,0;22703,0;0;0;0;166;0;935218,0;8,04;Live;8,5;2
MtNPpcQQtuY;LIVE: Eskalation im Ampelstreit;06.11.2024 23:01;6018;516739;451,0;7,5;119,0;5;68658;469;267;697;0,0;1,4;6,0;3,8;13,6;4,5;17,2;4,4;12,2;6,6;12,5;6,1;11,5;0,0;1,0;21845,0;0;0;0;267;0;339428,0;9,08;Live;6,5;2
c9rwwTXf6j8;LIVE: Trauerfeier für getöteten Polizisten Mannheim;14.06.2024 12:46;5920;320526;581,0;9,6;63,0;3;33049;657;36;518;0,0;2,7;3,4;7,2;6,9;11,1;7,9;13,3;7,3;17,8;6,9;10,9;4,6;;;10526,0;0;0;0;36;0;299994,0;7,44;Live;8,5;2
sw4Pg-9QzyE;LIVE: Vorstellung zur Studie über Hass im Netz;13.02.2024 10:27;1497;4540;150,0;10,03;0,0;7;1815;28;84;28;0,0;;;;3,6;1,6;7,2;3,5;7,4;10,8;18,1;16,3;31,6;;;119,0;0;0;0;84;0;44515,0;1,07;Live;6,5;2
l6PCBE4L6W0;LIVE: Regierungserklärung Bundeskanzler Olaf Scholz zum EU-Gipfel;20.03.2024 14:21;4271;24808;441,0;10,33;2,0;4;3374;70;49;21;0,0;;;;3,6;;7,9;2,6;9,3;9,2;17,5;17,7;32,2;;;279,0;0;0;0;49;0;58617,0;2,86;Live;8,5;3
PNOpialOIL0;LIVE: Statement von Robert Habeck zur Modernisierungsagenda;23.10.2024 12:42;1575;23315;162,0;10,33;7,0;2;8597;30;66;25;0,0;;0,7;0,5;3,0;1,1;7,8;2,3;10,3;7,0;20,6;14,9;31,8;;;1231,0;0;0;0;66;0;54098,0;4,37;Live;6,5;3
4og6Rz1VoME;LIVE: Pressekonferenz des Flughafens München zum Ansturm auf Terminals;04.10.2024 16:53;927;91694;97,0;10,56;14,0;6;56204;132;34;190;0,0;0,3;1,0;2,0;4,3;4,9;9,5;6,3;11,2;10,5;16,8;13,3;19,9;;;20702,0;0;0;0;34;0;140630,0;5,82;Live;7,5;2
E93hM8B3Egs;LIVE: Pressekonferenz mit Bundekanzler Scholz und NATO-Chef Rutte;04.11.2024 16:15;891;20751;96,0;10,82;6,0;0;12921;28;63;10;0,0;0,9;2,3;1,7;6,4;3,0;11,5;3,8;12,3;6,9;17,0;10,5;23,7;;;3178,0;0;0;0;63;0;174527,0;1,73;Live;8,5;3
8nRonzGRXdM;LIVE: Statement von Pistorius nach seinem Besuch der OCCAR-Zentrale in Bonn;15.11.2024 14:24;846;30045;92,0;10,99;5,0;1;19386;78;20;38;0,0;0,1;0,7;0,5;2,6;1,5;6,0;2,1;8,5;6,6;19,1;18,0;34,5;;;2105,0;0;0;0;20;0;63775,0;5,66;Live;6,5;3
jB1HXCXMGlI;LIVE: Pressekonferenz von Bundeskanzler Scholz und Indiens Regierungschef Modi;25.10.2024 10:57;1078;24454;118,0;11,02;12,0;2;12351;117;50;51;0,0;0,1;1,0;1,0;5,2;1,8;9,1;2,3;9,4;6,2;17,8;14,6;31,4;;;1970,0;0;0;0;50;0;59219,0;5,0;Live;8,5;3
DO1CcmWIF5s;LIVE: Pressekonferenz mit Scholz, Rhein und Weil nach Ministerpräsidentenkonferenz;06.03.2024 16:15;1756;7972;196,0;11,18;0,0;0;2437;30;22;4;0,0;;;;3,2;;7,1;2,5;8,5;9,1;18,6;18,3;32,7;;;113,0;0;0;0;22;0;31304,0;2,78;Live;8,5;1
AI648hqOIFI;LIVE: Aktuelle Stunde im Bundestag;11.04.2024 15:11;1532;2573;172,0;11,29;2,0;0;893;8;5;3;0,0;;;;;;12,3;;12,8;6,7;24,1;15,4;28,7;;;155,0;0;0;0;5;0;20816,0;2,91;Live;6,5;1
InidHSyJ7XI;LIVE: Regierungserklärung von Bundeskanzler Olaf Scholz;16.10.2024 14:24;4832;133283;480,0;11,7;22,0;1;16638;79;102;46;0,0;0,2;1,4;0,4;6,2;2,0;10,1;2,8;11,7;8,3;18,8;14,3;23,7;;;1756,0;0;0;0;102;0;180130,0;4,94;Live;8,5;3
cQGFFzeQp4U;LIVE: Streit um Wirtschaftshilfen - Scholz ruft zur Geschlossenheit auf;25.10.2024 15:05;863;38350;101,0;11,72;8,0;0;22752;44;171;21;0,0;0,3;1,7;1,0;7,9;2,1;11,3;3,1;9,8;8,3;17,1;15,4;22,1;;;3211,0;0;0;0;171;0;360082,0;1,9;Live;7,5;3
QYSFEFJXreY;LIVE: CDU und SPD wollen in Sachsen Minderheitsregierung bilden;15.11.2024 11:16;739;26099;86,0;11,77;3,0;1;18011;53;161;45;0,0;0,1;1,5;0,9;4,7;2,3;8,2;3,7;9,8;8,2;17,2;15,6;27,7;;;1984,0;0;0;0;161;0;233928,0;1,45;Live;7,5;3
oKq9HjzU9FQ;LIVE: Pressekonferenz mit Bundeskanzler Scholz und Microsoft-Präsident Smith;15.02.2024 11:55;1387;12925;164,0;11,84;8,0;1;4722;49;98;180;0,0;;;;4,7;0,7;10,3;4,4;12,3;11,5;17,5;12,9;25,8;;;1340,0;0;0;0;98;0;42428,0;2,68;Live;7,5;2
Rkxy9HayIXk;LIVE: Vorstellung Polizeiliche Kriminalstatistik 2023;09.04.2024 11:45;2407;8190;292,0;12,15;0,0;5;1681;34;21;11;0,0;;;;;;6,9;2,3;10,9;11,1;18,3;17,6;32,8;;;125,0;0;0;0;21;0;23763,0;2,57;Live;8,5;1
tJYp4GM4r6o;LIVE: Statement von Söder zum Polizei-Großeinsatz in München;05.09.2024 14:14;795;23076;96,0;12,19;4,0;2;14290;118;32;46;0,0;0,3;1,8;1,3;4,9;3,7;7,9;5,2;9,1;11,4;15,0;18,8;20,4;;;2430,0;0;0;0;32;0;48815,0;6,75;Live;8,5;3
kb8o6aD7iUo;LIVE: Regierungsbefragung mit Bundeskanzler Scholz;13.03.2024 14:20;4192;26678;514,0;12,27;1,0;1;3112;49;26;11;0,0;;;;5,3;1,9;10,4;5,0;10,9;10,0;16,3;16,2;24,0;;;248,0;0;0;0;26;0;59745,0;3,09;Live;8,5;3
esZLMNcQdvA;LIVE: Pressekonferenz Scholz und Tusk zur deutsch-polnischen Regierungskonsultation;02.07.2024 12:13;1833;4639;226,0;12,34;1,0;0;1231;14;9;10;0,0;;;;10,4;;16,7;;11,7;7,3;17,5;13,1;23,3;;;98,0;0;0;0;9;0;29911,0;3,18;Live;8,5;3
MfgMElpdo2g;LIVE: Generaldebatte im Bundestag;31.01.2024 13:45;5953;126966;738,0;12,41;23,0;3;10311;124;78;77;0,0;0,3;1,7;1,0;4,2;2,3;10,5;4,0;11,0;9,2;19,9;12,7;23,2;;;3487,0;0;0;0;83;0;172073,0;3,03;Live;8,5;3
YLeDqGnCHc8;LIVE: Pressekonferenz Bundeskanzler Scholz und montenegrinischer Premierminister Spajic;29.04.2024 13:57;930;3427;115,0;12,42;1,0;2;1780;26;22;12;0,0;;;;3,3;;5,8;2,4;8,2;7,7;17,3;18,4;36,9;;;61,0;0;0;0;22;0;19616,0;3,23;Live;6,5;3
v84j65SGKpQ;LIVE: Innenministerin Faeser äußert sich zu mehr Grenzkontrollen ab nächster Woche;09.09.2024 16:59;824;19600;105,0;12,78;4,0;0;11169;33;55;32;0,0;0,3;0,4;1,0;3,7;2,8;7,9;3,9;8,7;9,6;15,9;20,1;25,6;;;1492,0;0;0;0;55;0;36369,0;5,13;Live;8,0;3
NRovT13AgEw;LIVE: Eröffnung des britischen Parlaments;17.07.2024 12:55;1802;8366;231,0;12,83;0,0;2;2172;25;6;6;0,0;;2,7;;4,9;0,9;6,7;2,2;8,5;7,1;17,1;17,8;32,0;;;59,0;0;0;0;6;0;49277,0;2,21;Live;8,5;3
wN9NpbHKNe0;"""LIVE: Baffer Habeck spottet vor Abflug: """"Die FDP? Na, das fällt ihnen ja früh ein - Blitzmerker""""""";11.11.2024 13:47;558;21361;72,0;13,0;6,0;1;17668;53;49;28;0,0;;0,8;0,5;2,9;1,2;6,1;2,7;7,6;8,5;18,9;18,8;32,0;;;2261,0;0;0;0;49;0;56426,0;6,72;Live;6,5;3
AzpWn1Psa90;LIVE: Trauerstaatsakt für Wolfgang Schäuble;22.01.2024 16:08;4482;50268;585,0;13,07;8,0;1;5150;34;9;21;0,0;;2,9;;3,1;1,2;6,0;4,3;8,5;10,4;11,0;31,9;20,7;;;1474,0;0;0;0;9;0;102633,0;2,88;Live;8,5;2
Z_FF6aGp-kA;LIVE: Selenskyj spricht vor dem EU-Parlament;19.11.2024 11:29;686;26187;89,0;13,07;7,0;1;17523;81;60;31;0,0;0,1;0,6;0,7;3,0;1,7;8,1;2,7;10,3;7,0;18,3;15,0;32,5;;;1364,0;0;0;0;60;0;93092,0;3,79;Live;8,5;3
Q0yCjpsPV5M;LIVE: Sommer-Pressekonferenz Olaf Scholz zu aktuellen Themen;24.07.2024 14:35;6719;87367;879,0;13,09;18,0;0;5962;44;62;34;0,0;;3,4;0,6;6,8;3,4;13,5;3,7;11,8;10,0;15,3;13,7;17,9;;;572,0;0;0;0;62;0;109090,0;3,81;Live;8,5;3
G2FpCLWcQIY;LIVE: Statement von Merz und Dobrindt zur Fraktionssitzung;08.10.2024 14:49;922;42415;120,0;0,0;6,0;1;21074;62;68;17;0,0;0,3;2,4;0,8;6,3;1,4;8,0;2,8;9,9;6,1;17,2;15,4;29,2;;;3828,0;0;0;0;68;0;654026,0;1,17;Live;8,0;3
Bx3b8R6wnpU;LIVE: Pressekonferenz zur Festnahme von RAF-Terroristin Klette;27.02.2024 15:10;2078;53174;273,0;13,15;8,0;1;11674;41;9;35;0,0;0,3;1,1;1,5;5,3;4,2;9,8;4,4;11,8;8,2;18,0;12,5;22,9;;;2231,0;0;0;0;9;0;70776,0;4,14;Live;8,5;1
JUPXnhZx9PU;"""LIVE: """"Kein Spielraum"""": Lindner legt Steuerschätzung vor""";24.10.2024 15:36;2058;115633;272,0;13,24;16,0;2;25465;81;135;48;0,0;0,7;4,0;1,9;12,4;2,6;13,5;3,0;11,2;6,8;15,2;10,0;18,6;;;4534,0;0;0;0;135;0;1551685,0;8,5;Live;6,5;3
PqeYmZFGjTg;LIVE: Start der Starship-Rakete;14.03.2024 14:42;908;7635;120,0;13,32;1,0;0;3788;18;3;1;0,0;;1,2;;8,9;;17,6;;18,0;;25,4;1,8;27,1;;;1110,0;0;0;0;3;0;26407,0;3,12;Live;7,5;1
SEW75W9Hh74;LIVE: Gemeinschaftsdiagnose der Wirtschaftsforschungsinstitute;27.03.2024 10:23;1243;3129;165,0;13,34;0,0;0;1132;19;10;7;0,0;;;;;2,4;5,6;;8,2;8,2;16,6;19,6;39,4;;;54,0;0;0;0;10;0;19921,0;2,13;Live;8,5;1
fwNR2WbZx84;LIVE:  Statement Ursula von der Leyen beim CDU-Bundesparteitag;08.05.2024 11:55;1556;14013;209,0;13,47;5,0;1;4012;34;168;29;0,0;0,7;2,7;1,0;6,5;1,8;10,6;2,7;12,1;5,8;16,0;12,9;27,3;;;606,0;0;0;0;168;0;93720,0;3,02;Live;6,5;3
O59gZ4hEtPg;LIVE: Pressekonferenz Bundeskanzler Scholz mit der Präsidentin der Republik Moldau, Sandu;17.05.2024 14:52;878;2831;122,0;13,9;0,0;1;1392;32;20;11;0,0;;;;4,0;;6,5;;5,2;6,5;18,7;19,3;39,7;;;57,0;0;0;0;20;0;18221,0;2,46;Live;8,5;3
1yYAos7AeYM;LIVE: Statement des FDP-Fraktionsvorsitzenden Christian Dürr;14.05.2024 11:49;1408;6248;195,0;13,9;3,0;3;1915;38;22;18;0,0;;;;2,2;;7,1;3,1;10,0;9,8;16,5;16,3;35,1;;;49,0;0;0;0;22;0;27799,0;2,71;Live;7,5;3
eM-Ke7piuJs;LIVE: Pressekonferenz mit FDP-Generalsekretär Djir-Sarai;04.11.2024 11:55;1178;26655;164,0;13,93;3,0;3;9744;72;30;21;0,0;;0,4;0,5;2,4;0,9;6,0;2,5;8,2;8,0;19,2;17,1;34,7;;;1263,0;0;0;0;30;0;52964,0;3,86;Live;7,5;3
vi4kc7qOEtg;"""LIVE: Weltraumspaziergang Mission """"Polaris Dawn""""""";12.09.2024 13:14;1002;18797;139,0;13,94;5,0;0;8073;25;7;26;0,0;;0,6;1,1;5,0;2,4;11,7;1,6;12,4;4,8;20,5;9,2;30,9;;;1945,0;0;0;0;7;0;37410,0;4,86;Live;6,5;2
vkBV0Rg-fWw;LIVE: Frank-Walter Steinmeier verleiht Joe Biden Verdienstorden;18.10.2024 11:34;954;35632;133,0;13,98;8,0;2;16032;117;93;94;0,0;0,2;2,8;0,8;6,6;2,1;8,8;2,7;9,9;6,2;17,2;14,6;28,2;;;2956,0;0;0;0;93;0;66226,0;6,9;Live;7,5;3
mg9OCdo7aQs;LIVE: Statement der FDP;25.11.2024 11:50;802;68702;113,0;14,1;24,0;1;36446;150;191;46;0,0;0,7;6,6;2,1;17,0;2,3;16,2;2,9;12,6;4,1;14,2;6,1;15,0;;1,0;4178,0;0;0;0;191;0;2593972,0;8,5;Live;6,5;3
IVveLmZbFy8;LIVE: Bundespressekonferenz Gesundheitspolitische Bilanz Versorgung in Gefahr;11.04.2024 12:21;1070;1392;152,0;14,24;1,0;0;548;9;0;5;0,0;;;;;;;;;;;;;;;81,0;0;0;0;0;0;18433,0;2,07;Live;8,5;1
9xWhpJy09_Y;LIVE: Regierungserklärung Scholz zum EU-Gipfel und zum Nato-Gipfel;26.06.2024 13:59;3201;29464;457,0;14,28;2,0;1;3867;45;51;26;0,0;;;0,6;6,5;0,9;11,2;4,9;11,3;8,7;18,3;14,8;22,8;;;155,0;0;0;0;51;0;53329,0;4,89;Live;8,0;3
KbWrCF25_N8;LIVE: Debatte im Bundestag zum Haushaltsentwurf 2025;10.09.2024 12:49;2470;26694;354,0;14,37;3,0;0;4513;22;15;10;0,0;;3,3;;4,3;1,2;11,0;3,3;11,5;7,1;19,6;13,3;25,4;;;776,0;0;0;0;15;0;68299,0;4,2;Live;7,5;2
q1tz8xpQuFw;LIVE: Pressekonferenz der Partei Bündnis 90/Die Grünen;18.11.2024 14:19;911;7125;133,0;14,66;2,0;3;3200;18;92;9;0,0;;3,6;1,9;14,7;1,3;16,8;2,8;14,3;4,4;18,0;6,0;16,1;;;290,0;0;0;0;92;0;223199,0;1,03;Live;8,5;3
yfu45P6ESoc;LIVE: Rede von Joe Biden bei der Generaldebatte der UN-Vollversammlung;24.09.2024 16:42;1651;86206;243,0;14,72;11,0;2;21282;158;28;71;0,0;0,2;1,3;0,6;4,7;1,6;11,0;2,1;12,5;5,7;19,6;12,0;28,6;;;1507,0;0;0;0;28;0;169660,0;5,38;Live;8,5;3
2K5AHdVs3uQ;LIVE: Aktuelle Stunde im Bundestag zum AfD-Spionageverdacht;25.04.2024 15:10;2207;5460;325,0;14,74;3,0;0;1007;14;14;3;0,0;;;;;;11,3;;19,2;;14,2;17,5;37,9;;;95,0;0;0;0;14;0;29765,0;2,43;Live;6,5;1
bI26PAW9IJQ;LIVE: Regierungsbefragung Christian Lindner und Steffi Lemke;25.09.2024 13:15;570;7969;84,0;14,75;5,0;0;5688;19;12;0;0,0;;0,6;;1,9;1,1;6,0;2,4;8,4;7,2;18,9;18,9;34,7;;;212,0;0;0;0;12;0;36488,0;4,5;Live;7,5;3
9LX25PraHeU;LIVE: Statement Finanzminister Christian Lindner zur Zoll-Jahresbilanz 2023;03.05.2024 11:23;656;2029;97,0;14,85;0,0;0;1250;23;8;11;0,0;;;;5,4;;7,7;2,5;7,2;5,4;18,0;17,3;36,4;;;84,0;0;0;0;8;0;20816,0;2,14;Live;8,5;3
0LKNGtSFl20;LIVE: Regierungsbefragung Bundeskanzler Scholz;03.07.2024 13:56;3058;31705;456,0;14,94;8,0;0;4165;44;39;19;0,0;;1,8;0,5;6,4;2,3;10,7;3,5;11,2;9,8;16,1;16,0;21,8;;;160,0;0;0;0;39;0;58130,0;5,18;Live;8,0;3
YCmd109OkeY;LIVE: Rede Bundeskanzler Olaf Scholz und Wolodymyr Selenskyj;11.06.2024 10:57;1941;65443;290,0;14,97;11,0;3;13517;180;183;117;0,0;0,4;1,9;1,1;6,4;3,4;11,9;4,2;10,2;7,7;16,2;13,9;22,7;;;955,0;0;0;0;183;0;99831,0;7,67;Live;7,5;3
NF9Ns4htVg8;LIVE: Pressekonferenz DFB mit Leroy Sané;02.07.2024 13:46;1262;1627;189,0;14,99;0,0;0;516;5;0;1;0,0;;;;;;;;;;;;;;;48,0;0;0;0;0;0;19650,0;2,09;Live;7,5;3
MRwYuyetbEw;LIVE: Bundesländer einigen sich (noch) nicht auf höheren Rundfunkbeitrag;25.10.2024 13:55;1277;3853;192,0;15,04;0,0;0;1204;8;17;6;0,0;;;;8,4;;8,4;;14,8;6,1;17,9;15,6;28,8;;;83,0;0;0;0;17;0;35421,0;2,43;Live;6,5;3
PvycSaPMcZI;LIVE: Pressekonferenz Annalena Baerbock beim G7-Außenministertreffen;19.04.2024 14:17;919;8135;138,0;15,07;0,0;1;3524;40;93;32;0,0;;;0,9;3,2;1,3;8,5;2,9;11,4;8,9;19,8;15,2;27,7;;;423,0;0;0;0;93;0;49715,0;3,1;Live;8,5;3
M4iPGG9Q2f4;LIVE: US-Wahl Spezial | ntv;06.11.2024 09:17;39061;1411015;588,0;0,0;539,0;52;143766;558;223;164;162,0;1,7;9,6;3,3;19,6;3,6;18,7;3,2;13,2;4,0;11,8;3,3;7,7;1,0;2,0;34481,0;0;0;0;223;0;728045,0;13,57;Live;6,5;2
34sYttFDF3I;LIVE: Pressekonferenz Faeser und Münch zu Maßnahmen gegen Rechtsextremismus;13.02.2024 12:18;1820;16634;278,0;15,31;4,0;2;3582;23;218;99;0,0;;;;4,3;1,4;11,4;3,1;15,2;6,1;24,1;13,5;20,9;;;554,0;0;0;0;218;0;73471,0;2,7;Live;8,5;2
C2xnvv-a3YQ;LIVE: Statement Tschentscher zu den Razzien;24.07.2024 11:11;533;15290;81,0;15,36;1,0;2;11209;117;12;36;0,0;;0,3;0,3;2,0;1,3;5,6;2,4;8,4;6,7;18,9;16,8;37,2;;;213,0;0;0;0;12;0;36749,0;4,97;Live;6,5;3
8qj5tfcrtt8;LIVE: Vorstellung Frühjahrsgutachten 2024 der Wirtschaftsweisen;15.05.2024 14:52;1118;1297;171,0;15,37;2,0;0;453;4;2;0;0,0;;;;;;;;;;;;;;;82,0;0;0;0;2;0;15607,0;2,11;Live;8,5;1
Ik474Olthzs;LIVE: Abschluss-Pressekonferenz der Innenministerkonferenz;21.06.2024 12:55;1186;7189;182,0;15,41;1,0;5;2360;26;39;18;0,0;;;;3,4;2,4;8,2;3,0;7,1;8,1;19,8;19,8;28,2;;;86,0;0;0;0;39;0;40167,0;2,49;Live;8,5;3
zqbhui_cwbo;LIVE: Statement von Joe Biden im Kanzleramt;18.10.2024 12:56;1172;49129;182,0;15,54;10,0;2;16181;147;127;90;0,0;0,1;1,7;0,5;5,0;1,6;8,4;2,5;9,4;7,0;16,8;14,9;32,2;;;3544,0;0;0;0;127;0;70550,0;5,36;Live;8,5;3
5EjMqD5Y8fQ;LIVE: Bundeskanzler Scholz trifft Polens neuen Staatschef Donald Tusk;12.02.2024 19:20;1746;25340;273,0;15,65;6,0;3;5564;58;51;23;0,0;;1,6;;7,3;1,6;15,9;3,4;13,4;7,3;20,0;9,3;20,3;;;788,0;0;0;0;51;0;106081,0;3,43;Live;8,5;2
2gWmMcdNbkU;LIVE: Pressekonferenz Bundeskanzler Olaf Scholz und Präsident Wolodymyr Selenskyj;11.06.2024 13:51;1724;14992;272,0;15,79;7,0;0;3305;51;88;43;0,0;;2,6;1,2;8,4;1,0;14,1;4,1;11,3;8,9;16,0;13,0;19,4;;;366,0;0;0;0;88;0;47104,0;4,26;Live;8,5;3
9JHmDWh-IKI;LIVE: FDP-Generalsekretär Djir-Sarai und Spitzenkandidat Zyon Braun zur Landtagswahl in Brandenburg;12.08.2024 11:47;1067;7340;172,0;16,18;1,0;2;2551;30;25;6;0,0;;;;2,8;;3,9;1,0;7,1;6,7;18,6;20,8;39,2;;;31,0;0;0;0;25;0;32212,0;2,67;Live;7,5;3
ZJUr3NizPv0;LIVE: Reden von Olaf Scholz und Boris Pistorius zum Waffensystem IRIS-T SLM;04.09.2024 14:54;1245;12389;201,0;16,18;1,0;1;3691;46;48;38;0,0;;2,5;;8,0;2,0;11,3;3,6;10,5;7,4;19,8;11,1;23,9;;;404,0;0;0;0;48;0;46907,0;5,13;Live;6,5;3
kQLLJrYwfeg;LIVE: Pressekonferenz Faeser und Haldenwang zum Verfassungsschutzbericht 2023;18.06.2024 10:37;1938;24028;314,0;16,21;5,0;1;4589;28;140;43;0,0;;;0,6;4,2;2,0;13,3;4,0;11,7;10,6;20,3;12,8;20,5;;;363,0;0;0;0;140;0;101018,0;3,24;Live;8,5;2
l_66e9Mc3WA;LIVE: Pressekonferenz Deutscher Bauernverband zum Tag des Wolfes;26.04.2024 11:13;611;3129;99,0;16,32;0,0;4;1883;28;9;7;0,0;;;;4,2;;6,7;1,6;10,1;7,0;16,7;20,6;33,1;;;109,0;0;0;0;9;0;27907,0;2,11;Live;6,5;3
KjZ994b414s;LIVE: Pressekonferenz der Feuerwehr und  des Tiefbauamts Dresden zum Brückeneinsturz;13.09.2024 13:15;767;26276;126,0;16,43;4,0;1;12510;35;4;13;0,0;;0,6;0,9;3,0;3,1;8,4;4,7;10,9;8,2;17,8;14,6;27,7;;;1571,0;0;0;0;4;0;88557,0;5,6;Live;7,5;2
nsH0gfmeyz8;LIVE: IG Metall und Betriebsrat legen Zukunftskonzept für VW vor;20.11.2024 09:57;1408;55164;231,0;16,45;13,0;4;14290;65;31;88;0,0;;0,7;0,5;5,1;1,5;13,8;2,5;14,3;5,4;20,9;10,1;25,4;;;2616,0;0;0;0;31;0;77790,0;4,77;Live;8,5;3
o1YRDn2b4T4;LIVE: Pressekonferenz von Merz und Söder zur Kanzlerfrage in der Union;17.09.2024 12:23;1187;13092;195,0;16,48;3,0;1;4016;33;27;6;0,0;;2,0;0,5;4,8;1,3;9,3;2,7;10,6;6,6;16,9;15,1;30,3;;;252,0;0;0;0;27;0;46376,0;3,34;Live;7,5;3
_-3lnKnCUzU;LIVE: Pressekonferenz mit Friedrich Merz und Ursula von der Leyen;19.02.2024 13:03;1388;8119;230,0;16,58;0,0;4;2117;34;28;7;0,0;;;;7,0;2,9;12,5;1,1;14,5;3,7;20,4;13,8;24,1;;;83,0;0;0;0;28;0;45379,0;3,22;Live;6,5;2
f5f6icXAn1E;LIVE: Abschied von Wolfgang Schäuble;05.01.2024 11:59;3438;675442;572,0;16,64;147,0;14;70820;512;80;366;0,0;0,5;5,4;1,5;7,9;2,5;8,8;4,9;9,2;10,9;11,7;21,4;15,0;;1,0;29074,0;0;0;0;80;0;714371,0;7,24;Live;6,5;2
UJ3VeTDGHSU;LIVE: Statement von Olaf Scholz im Rahmen der UN-Hauptversammlung in New York;23.09.2024 16:54;578;13335;96,0;16,69;6,0;1;8295;37;33;23;0,0;;2,5;1,1;6,6;1,9;11,1;2,5;10,2;7,0;16,2;13,3;27,4;;;558,0;0;0;0;33;0;57839,0;5,45;Live;7,5;3
zKpTPq7WoZU;LIVE: Statement von Bundesminister Habeck zum Ampel-Aus;07.11.2024 13:28;1284;68753;214,0;16,74;5,0;1;19195;60;81;43;0,0;0,3;1,5;1,2;5,4;2,3;10,0;3,5;10,6;8,1;17,8;14,1;25,2;;;3575,0;0;0;0;81;0;97604,0;5,36;Live;6,5;3
lna8EgiGE4E;LIVE: Statement von Markus Söder zum Ampel-Aus;07.11.2024 12:20;978;179319;165,0;16,88;13,0;0;65160;229;64;131;0,0;0,2;1,0;0,9;3,5;2,9;7,6;4,5;9,1;9,7;17,7;16,8;26,0;;;12397,0;0;0;0;64;0;168104,0;6,8;Live;7,5;3
vkRvFl4QmzE;LIVE: Vorstellung des Bundeslagebilds zur Organisierten Kriminalität 2023;05.09.2024 10:15;777;6805;132,0;17,01;1,0;4;3090;41;48;16;0,0;;;;3,4;1,4;7,2;2,8;9,8;8,1;18,1;18,1;31,2;;;132,0;0;0;0;48;0;27764,0;3,71;Live;8,0;3
4PPECEtcy2A;LIVE: Statements zur Klausur des Grünen-Bundestagsfraktionsvorstands;04.09.2024 16:14;1535;16752;261,0;17,02;2,0;1;3847;21;96;17;0,0;;;;4,4;;7,6;0,6;11,9;6,5;23,7;14,6;30,7;;;123,0;0;0;0;96;0;44653,0;5,16;Live;6,5;3
iESGY1-pPoo;LIVE: Pressekonferenz mit Annalena Baerbock und Außenminister von Jordanien, Ayman Safadi;16.04.2024 13:07;870;8084;148,0;17,04;3,0;0;3272;44;70;25;0,0;;;;2,6;0,9;8,6;3,2;11,2;8,8;19,6;16,9;28,2;;;314,0;0;0;0;70;0;34229,0;4,38;Live;8,5;1
ZcJN320JTxM;LIVE: Statement von Gesundheitsminister Lauterbach zur Krankenhausreform;08.10.2024 13:16;770;9810;132,0;17,15;1,0;0;4457;45;92;33;0,0;;1,0;1,4;8,2;3,4;12,6;4,2;10,2;8,1;14,7;13,3;23,0;;;293,0;0;0;0;92;0;114053,0;1,86;Live;8,5;3
LOs2EIRtaD8;LIVE: Rede von Boris Pistorius beim Wirtschaftsgipfel der Süddeutschen Zeitung;11.11.2024 14:26;587;29715;100,0;17,17;9,0;1;17690;75;23;45;0,0;;1,4;0,6;5,0;1,3;6,1;2,1;6,9;6,1;16,6;17,9;35,9;;;2274,0;0;0;0;23;0;76112,0;5,93;Live;8,5;3
Q66dP-Ef0WA;LIVE: Trainerlegende Jürgen Klopp erklärt seinen Abschied von Liverpool;26.01.2024 16:29;1511;74550;264,0;0,0;10,0;5;16919;102;4;30;0,0;;0,6;0,3;4,8;1,2;12,4;1,8;16,8;4,3;26,2;7,4;24,2;;;3530,0;0;0;0;5;0;157396,0;4,72;Live;8,5;2
aB-a2XHSg3A;LIVE: Pressekonferenz mit dem neuen Kapitän der Nationalmannschaft Joshua Kimmich;03.09.2024 13:38;1291;3137;225,0;0,0;4,0;1;833;8;3;7;0,0;;;;;;;;;;;;;;;98,0;0;0;0;3;0;30055,0;1,97;Live;7,5;3
xmwVtUA989I;LIVE: Statements von Scholz und dem ukrainischen Präsidenten;11.10.2024 14:55;551;63178;97,0;17,66;22,0;1;38957;210;235;104;0,0;0,0;0,7;0,6;3,0;1,8;8,2;2,8;10,0;6,8;19,6;14,6;31,9;;;5938,0;0;0;0;235;0;155646,0;5,29;Live;7,5;3
Z6Cgf_WHHnI;LIVE: Pressekonferenz Lokführergewerkschaft GdL;04.03.2024 14:03;999;2837;176,0;17,68;0,0;1;964;29;4;9;0,0;;;;;;22,5;;17,6;;19,8;13,7;26,4;;;171,0;0;0;0;4;0;33932,0;1,46;Live;7,5;1
